scenario_id,event_start_hour,event_end_hour,event_duration_h,pre_storage_eue_mwh,event_peak_shortfall_mw,storage_power_mw,storage_energy_mwh,usable_initial_soc_mwh,feasible_charge_before_event_mwh,feasible_discharge_energy_mwh,feasible_discharge_power_limited_mwh,storage_coverage_bound_mwh,residual_eue_bound_mwh,case
3,5634,5634,1,111.46204680000028,111.46204680000028,983.0,3932.0,1966.0,3932.0,3730.2227279346203,111.46204680000028,111.46204680000028,0.0,VRE120_base
3,5849,5849,1,68.41517879999992,68.41517879999992,983.0,3932.0,1966.0,3932.0,3730.2227279346203,68.41517879999992,68.41517879999992,0.0,VRE120_base
3,5899,5899,1,33.88933520000046,33.88933520000046,983.0,3932.0,1966.0,3932.0,3730.2227279346203,33.88933520000046,33.88933520000046,0.0,VRE120_base
3,5919,5924,6,3495.2602996000005,871.6172752000011,983.0,3932.0,1966.0,3932.0,3730.2227279346203,3495.2602996000005,3495.2602996000005,0.0,VRE120_base
3,5945,5947,3,838.9890095999972,464.6838927999979,983.0,3932.0,1966.0,3932.0,3730.2227279346203,838.9890095999972,838.9890095999972,0.0,VRE120_base
3,5970,5972,3,1246.2626043999971,611.2110287999994,983.0,3932.0,1966.0,3932.0,3730.2227279346203,1246.2626043999971,1246.2626043999971,0.0,VRE120_base
3,6016,6018,3,710.5140387999973,266.55074519999835,983.0,3932.0,1966.0,3932.0,3730.2227279346203,710.5140387999973,710.5140387999973,0.0,VRE120_base
3,6040,6044,5,1750.4561644000005,595.5362400000004,983.0,3932.0,1966.0,3932.0,3730.2227279346203,1750.4561644000005,1750.4561644000005,0.0,VRE120_base
4,4339,4340,2,372.5862647999993,226.25726599999962,983.0,3932.0,1966.0,3932.0,3730.2227279346203,372.5862647999993,372.5862647999993,0.0,VRE120_base
4,4362,4364,3,459.24846199999683,232.14555119999932,983.0,3932.0,1966.0,3932.0,3730.2227279346203,459.24846199999683,459.24846199999683,0.0,VRE120_base
4,4383,4389,7,3455.8105359999972,751.8321127999989,983.0,3932.0,1966.0,3932.0,3730.2227279346203,3455.8105359999972,3455.8105359999972,0.0,VRE120_base
4,4406,4413,8,5560.426741599996,1239.700264,983.0,3932.0,1966.0,3932.0,3730.2227279346203,5121.819972399996,3730.2227279346203,1830.2040136653754,VRE120_base
4,4431,4438,8,3058.0005215999945,691.571411599999,983.0,3932.0,1966.0,3932.0,3730.2227279346203,3058.0005215999945,3058.0005215999945,0.0,VRE120_base
4,4458,4460,3,474.52087519999895,198.26812079999854,983.0,3932.0,1966.0,3932.0,3730.2227279346203,474.52087519999895,474.52087519999895,0.0,VRE120_base
4,4745,4748,4,1560.9210359999997,564.9917112000003,983.0,3932.0,1966.0,3932.0,3730.2227279346203,1560.9210359999997,1560.9210359999997,0.0,VRE120_base
4,4770,4771,2,468.69933559999663,258.0228283999986,983.0,3932.0,1966.0,3932.0,3730.2227279346203,468.69933559999663,468.69933559999663,0.0,VRE120_base
4,4818,4820,3,201.56566439999915,140.14454599999954,983.0,3932.0,1966.0,3932.0,3730.2227279346203,201.56566439999915,201.56566439999915,0.0,VRE120_base
4,4865,4868,4,1223.863323999999,489.0678031999996,983.0,3932.0,1966.0,3932.0,3730.2227279346203,1223.863323999999,1223.863323999999,0.0,VRE120_base
4,4890,4892,3,311.65460879999864,196.359492399999,983.0,3932.0,1966.0,3932.0,3730.2227279346203,311.65460879999864,311.65460879999864,0.0,VRE120_base
4,4935,4935,1,45.59117559999868,45.59117559999868,983.0,3932.0,1966.0,3932.0,3730.2227279346203,45.59117559999868,45.59117559999868,0.0,VRE120_base
4,4937,4941,5,890.213343999998,332.99726759999976,983.0,3932.0,1966.0,3932.0,3730.2227279346203,890.213343999998,890.213343999998,0.0,VRE120_base
4,4961,4965,5,1851.4627619999983,620.277386400001,983.0,3932.0,1966.0,3932.0,3730.2227279346203,1851.4627619999983,1851.4627619999983,0.0,VRE120_base
4,4984,4989,6,5671.825198399996,1259.4009067999987,983.0,3932.0,1966.0,3932.0,3730.2227279346203,5053.213637999998,3730.2227279346203,1941.602470465376,VRE120_base
4,5005,5013,9,5276.3570211999995,968.0900187999996,983.0,3932.0,1966.0,3932.0,3730.2227279346203,5276.3570211999995,3730.2227279346203,1546.1342932653793,VRE120_base
4,5029,5036,8,5416.373087199996,985.3956824000006,983.0,3932.0,1966.0,3932.0,3730.2227279346203,5413.977404799995,3730.2227279346203,1686.1503592653758,VRE120_base
4,5056,5060,5,1507.0262151999987,439.3393583999996,983.0,3932.0,1966.0,3932.0,3730.2227279346203,1507.0262151999987,1507.0262151999987,0.0,VRE120_base
4,5346,5348,3,903.6054035999996,371.77035519999845,983.0,3932.0,1966.0,3932.0,3730.2227279346203,903.6054035999996,903.6054035999996,0.0,VRE120_base
4,5391,5396,6,2174.8223267999983,564.7642731999986,983.0,3932.0,1966.0,3932.0,3730.2227279346203,2174.8223267999983,2174.8223267999983,0.0,VRE120_base
4,5414,5417,4,1206.1695079999954,432.3098683999997,983.0,3932.0,1966.0,3932.0,3730.2227279346203,1206.1695079999954,1206.1695079999954,0.0,VRE120_base
4,5442,5442,1,35.36293079999996,35.36293079999996,983.0,3932.0,1966.0,3932.0,3730.2227279346203,35.36293079999996,35.36293079999996,0.0,VRE120_base
4,5512,5516,5,892.6323127999976,403.3920823999997,983.0,3932.0,1966.0,3932.0,3730.2227279346203,892.6323127999976,892.6323127999976,0.0,VRE120_base
4,5610,5610,1,84.71506160000081,84.71506160000081,983.0,3932.0,1966.0,3932.0,3730.2227279346203,84.71506160000081,84.71506160000081,0.0,VRE120_base
4,5681,5682,2,288.06245560000025,166.55330520000098,983.0,3932.0,1966.0,3932.0,3730.2227279346203,288.06245560000025,288.06245560000025,0.0,VRE120_base
4,5727,5732,6,941.3689908000015,208.75285760000043,983.0,3932.0,1966.0,3932.0,3730.2227279346203,941.3689908000015,941.3689908000015,0.0,VRE120_base
4,5754,5754,1,116.01601039999969,116.01601039999969,983.0,3932.0,1966.0,3932.0,3730.2227279346203,116.01601039999969,116.01601039999969,0.0,VRE120_base
4,5777,5780,4,838.4985843999975,307.48154279999926,983.0,3932.0,1966.0,3932.0,3730.2227279346203,838.4985843999975,838.4985843999975,0.0,VRE120_base
4,5826,5826,1,137.96750599999996,137.96750599999996,983.0,3932.0,1966.0,3932.0,3730.2227279346203,137.96750599999996,137.96750599999996,0.0,VRE120_base
4,5847,5852,6,3716.2113796000012,978.415178799999,983.0,3932.0,1966.0,3932.0,3730.2227279346203,3716.2113796000012,3716.2113796000012,0.0,VRE120_base
4,6042,6043,2,349.81290160000026,212.53624000000036,983.0,3932.0,1966.0,3932.0,3730.2227279346203,349.81290160000026,349.81290160000026,0.0,VRE120_base
5,4339,4340,2,258.5862647999993,169.25726599999962,983.0,3932.0,1966.0,3932.0,3730.2227279346203,258.5862647999993,258.5862647999993,0.0,VRE120_base
5,4410,4411,2,367.20423159999973,229.70026400000006,983.0,3932.0,1966.0,3932.0,3730.2227279346203,367.20423159999973,367.20423159999973,0.0,VRE120_base
5,4434,4436,3,446.53831759999866,236.571411599999,983.0,3932.0,1966.0,3932.0,3730.2227279346203,446.53831759999866,446.53831759999866,0.0,VRE120_base
5,4746,4748,3,661.2426623999991,318.9917112000003,983.0,3932.0,1966.0,3932.0,3730.2227279346203,661.2426623999991,661.2426623999991,0.0,VRE120_base
5,4769,4772,4,776.8003279999966,347.0228283999986,983.0,3932.0,1966.0,3932.0,3730.2227279346203,776.8003279999966,776.8003279999966,0.0,VRE120_base
5,4819,4820,2,176.37251679999918,103.22797079999964,983.0,3932.0,1966.0,3932.0,3730.2227279346203,176.37251679999918,176.37251679999918,0.0,VRE120_base
5,4864,4867,4,545.8402547999976,266.0678031999996,983.0,3932.0,1966.0,3932.0,3730.2227279346203,545.8402547999976,545.8402547999976,0.0,VRE120_base
5,4891,4891,1,49.359492399999,49.359492399999,983.0,3932.0,1966.0,3932.0,3730.2227279346203,49.359492399999,49.359492399999,0.0,VRE120_base
5,4912,4915,4,436.89019839999855,205.07083479999983,983.0,3932.0,1966.0,3932.0,3730.2227279346203,436.89019839999855,436.89019839999855,0.0,VRE120_base
5,4935,4941,7,3452.774948399996,775.9972675999998,983.0,3932.0,1966.0,3932.0,3730.2227279346203,3452.774948399996,3452.774948399996,0.0,VRE120_base
5,4959,4966,8,4849.799112799999,1153.277386400001,983.0,3932.0,1966.0,3932.0,3730.2227279346203,4595.9729344,3730.2227279346203,1119.5763848653792,VRE120_base
5,4983,4989,7,6624.363082799998,1302.4009067999987,983.0,3932.0,1966.0,3932.0,3730.2227279346203,5833.7515224,3730.2227279346203,2894.1403548653775,VRE120_base
5,5004,5013,10,6811.855887599998,1036.0900187999996,983.0,3932.0,1966.0,3932.0,3730.2227279346203,6706.8824268,3730.2227279346203,3081.6331596653777,VRE120_base
5,5030,5036,7,3287.823865999997,690.3956824000006,983.0,3932.0,1966.0,3932.0,3730.2227279346203,3287.823865999997,3287.823865999997,0.0,VRE120_base
5,5055,5062,8,5689.637852399998,1104.3393583999996,983.0,3932.0,1966.0,3932.0,3730.2227279346203,5449.491271600001,3730.2227279346203,1959.415124465378,VRE120_base
5,5079,5084,6,1108.125538399995,372.1931183999968,983.0,3932.0,1966.0,3932.0,3730.2227279346203,1108.125538399995,1108.125538399995,0.0,VRE120_base
5,5177,5181,5,1599.5157067999971,474.38875519999965,983.0,3932.0,1966.0,3932.0,3730.2227279346203,1599.5157067999971,1599.5157067999971,0.0,VRE120_base
5,5226,5227,2,222.8474527999988,138.63549239999975,983.0,3932.0,1966.0,3932.0,3730.2227279346203,222.8474527999988,222.8474527999988,0.0,VRE120_base
5,5391,5396,6,3209.8223267999983,764.7642731999986,983.0,3932.0,1966.0,3932.0,3730.2227279346203,3209.8223267999983,3209.8223267999983,0.0,VRE120_base
5,5414,5419,6,3988.0441651999945,998.3098683999997,983.0,3932.0,1966.0,3932.0,3730.2227279346203,3972.734296799995,3730.2227279346203,257.82143726537424,VRE120_base
5,5441,5443,3,481.696909199999,278.36293079999905,983.0,3932.0,1966.0,3932.0,3730.2227279346203,481.696909199999,481.696909199999,0.0,VRE120_base
5,5680,5682,3,309.67245960000037,176.55330520000098,983.0,3932.0,1966.0,3932.0,3730.2227279346203,309.67245960000037,309.67245960000037,0.0,VRE120_base
5,5725,5732,8,4129.993733599997,643.7528575999995,983.0,3932.0,1966.0,3932.0,3730.2227279346203,4129.993733599997,3730.2227279346203,399.7710056653764,VRE120_base
5,5752,5754,3,354.6925543999978,276.71563719999904,983.0,3932.0,1966.0,3932.0,3730.2227279346203,354.6925543999978,354.6925543999978,0.0,VRE120_base
5,5848,5851,4,1257.6175556000017,503.4151787999999,983.0,3932.0,1966.0,3932.0,3730.2227279346203,1257.6175556000017,1257.6175556000017,0.0,VRE120_base
5,5920,5924,5,1627.5655724000007,589.1027760000006,983.0,3932.0,1966.0,3932.0,3730.2227279346203,1627.5655724000007,1627.5655724000007,0.0,VRE120_base
5,5945,5948,4,1362.7113011999963,637.6838927999979,983.0,3932.0,1966.0,3932.0,3730.2227279346203,1362.7113011999963,1362.7113011999963,0.0,VRE120_base
5,6042,6043,2,295.81290160000026,185.53624000000036,983.0,3932.0,1966.0,3932.0,3730.2227279346203,295.81290160000026,295.81290160000026,0.0,VRE120_base
6,3786,3786,1,127.39426719999847,127.39426719999847,983.0,3932.0,1966.0,3932.0,3730.2227279346203,127.39426719999847,127.39426719999847,0.0,VRE120_base
6,4265,4268,4,630.9408307999947,266.0170487999985,983.0,3932.0,1966.0,3932.0,3730.2227279346203,630.9408307999947,630.9408307999947,0.0,VRE120_base
6,4315,4316,2,139.16621320000013,99.41248040000028,983.0,3932.0,1966.0,3932.0,3730.2227279346203,139.16621320000013,139.16621320000013,0.0,VRE120_base
6,4339,4340,2,710.5862647999993,395.2572659999996,983.0,3932.0,1966.0,3932.0,3730.2227279346203,710.5862647999993,710.5862647999993,0.0,VRE120_base
6,4386,4387,2,105.80400959999952,86.83211279999887,983.0,3932.0,1966.0,3932.0,3730.2227279346203,105.80400959999952,105.80400959999952,0.0,VRE120_base
6,4409,4412,4,1345.8948839999994,554.7002640000001,983.0,3932.0,1966.0,3932.0,3730.2227279346203,1345.8948839999994,1345.8948839999994,0.0,VRE120_base
6,4433,4436,4,1408.1089503999983,486.571411599999,983.0,3932.0,1966.0,3932.0,3730.2227279346203,1408.1089503999983,1408.1089503999983,0.0,VRE120_base
6,4458,4459,2,416.2527544000004,250.5316264000012,983.0,3932.0,1966.0,3932.0,3730.2227279346203,416.2527544000004,416.2527544000004,0.0,VRE120_base
6,4770,4770,1,7.022828399998616,7.022828399998616,983.0,3932.0,1966.0,3932.0,3730.2227279346203,7.022828399998616,7.022828399998616,0.0,VRE120_base
6,4772,4772,1,27.708401999999296,27.708401999999296,983.0,3932.0,1966.0,3932.0,3730.2227279346203,27.708401999999296,27.708401999999296,0.0,VRE120_base
6,4866,4867,2,260.39283439999963,206.06780319999962,983.0,3932.0,1966.0,3932.0,3730.2227279346203,260.39283439999963,260.39283439999963,0.0,VRE120_base
6,4912,4912,1,22.07707599999958,22.07707599999958,983.0,3932.0,1966.0,3932.0,3730.2227279346203,22.07707599999958,22.07707599999958,0.0,VRE120_base
6,4914,4914,1,130.07083479999983,130.07083479999983,983.0,3932.0,1966.0,3932.0,3730.2227279346203,130.07083479999983,130.07083479999983,0.0,VRE120_base
6,4935,4941,7,2822.774948399996,690.9972675999998,983.0,3932.0,1966.0,3932.0,3730.2227279346203,2822.774948399996,2822.774948399996,0.0,VRE120_base
6,4961,4965,5,1516.4627619999983,523.277386400001,983.0,3932.0,1966.0,3932.0,3730.2227279346203,1516.4627619999983,1516.4627619999983,0.0,VRE120_base
6,4984,4988,5,1444.9087691999976,472.4009067999996,983.0,3932.0,1966.0,3932.0,3730.2227279346203,1444.9087691999976,1444.9087691999976,0.0,VRE120_base
6,5007,5007,1,90.93976359999942,90.93976359999942,983.0,3932.0,1966.0,3932.0,3730.2227279346203,90.93976359999942,90.93976359999942,0.0,VRE120_base
6,5009,5012,4,885.6715252000013,281.0900187999996,983.0,3932.0,1966.0,3932.0,3730.2227279346203,885.6715252000013,885.6715252000013,0.0,VRE120_base
6,5057,5058,2,128.90170719999787,71.33935839999958,983.0,3932.0,1966.0,3932.0,3730.2227279346203,128.90170719999787,128.90170719999787,0.0,VRE120_base
6,5345,5348,4,1912.434126799998,662.1548264000003,983.0,3932.0,1966.0,3932.0,3730.2227279346203,1912.434126799998,1912.434126799998,0.0,VRE120_base
6,5368,5371,4,774.6848183999991,419.5917243999993,983.0,3932.0,1966.0,3932.0,3730.2227279346203,774.6848183999991,774.6848183999991,0.0,VRE120_base
6,5390,5397,8,6323.922507599999,1155.7642731999986,983.0,3932.0,1966.0,3932.0,3730.2227279346203,5960.048282800001,3730.2227279346203,2593.699779665379,VRE120_base
6,5413,5420,8,6712.764517199993,1332.3098683999997,983.0,3932.0,1966.0,3932.0,3730.2227279346203,5760.025557999994,3730.2227279346203,2982.5417892653727,VRE120_base
6,5438,5445,8,4972.4377399999985,1046.362930799999,983.0,3932.0,1966.0,3932.0,3730.2227279346203,4909.074809199999,3730.2227279346203,1242.2150120653782,VRE120_base
6,5826,5827,2,274.8075743999998,218.96750599999996,983.0,3932.0,1966.0,3932.0,3730.2227279346203,274.8075743999998,274.8075743999998,0.0,VRE120_base
6,5846,5852,7,5151.603997200002,1194.415178799999,983.0,3932.0,1966.0,3932.0,3730.2227279346203,4811.444800400002,3730.2227279346203,1421.3812692653814,VRE120_base
6,5922,5922,1,174.10277600000063,174.10277600000063,983.0,3932.0,1966.0,3932.0,3730.2227279346203,174.10277600000063,174.10277600000063,0.0,VRE120_base
6,6041,6044,4,1115.1980312000014,450.53624000000036,983.0,3932.0,1966.0,3932.0,3730.2227279346203,1115.1980312000014,1115.1980312000014,0.0,VRE120_base
7,4433,4437,5,1960.6399483999976,591.571411599999,983.0,3932.0,1966.0,3932.0,3730.2227279346203,1960.6399483999976,1960.6399483999976,0.0,VRE120_base
7,4745,4748,4,2016.9210359999997,678.9917112000003,983.0,3932.0,1966.0,3932.0,3730.2227279346203,2016.9210359999997,2016.9210359999997,0.0,VRE120_base
