case_folder,mode,hour,load_shed_mw
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4840,31.716271199999937
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4841,169.51234640000075
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4843,118.27092039999934
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4844,85.04615880000074
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4864,95.39747279999938
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4865,395.04994759999954
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4866,606.0678031999996
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4867,454.3250312
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4868,236.42054200000075
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4891,34.359492399999
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4912,87.07707599999958
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4913,49.94950759999938
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4914,195.07083479999983
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4935,88.59117559999959
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4937,108.11669319999965
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4938,351.5207527999992
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4939,395.99726759999976
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4940,170.89718880000055
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4962,64.75971040000059
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4963,220.27738640000098
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4964,518.789081599999
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4965,149.52069479999955
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4983,84.53788439999971
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4984,617.2972087999997
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4985,889.6539771999996
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4986,1047.4009067999978
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4987,934.837098
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4988,830.7195783999996
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4989,434.9164291999996
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5005,450.34828480000033
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5006,566.7803295999993
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5007,645.9397635999994
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5008,497.3810848000003
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5009,664.283191200001
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5010,715.4148731999994
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5011,779.8834419999985
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5012,781.0900187999996
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5013,42.23603319999893
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5031,184.8556668000001
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5033,64.64320319999842
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5034,212.18770320000021
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5035,300.39568240000153
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5036,43.451562000000195
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5056,48.58833239999967
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5057,405.5623487999992
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5058,419.3393583999996
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5059,309.24487359999966
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5060,224.29130200000054
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5177,7.2425183999985165
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5178,240.01984360000097
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5179,259.38875519999965
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5180,224.47611880000022
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5225,13.925796799998352
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5226,238.63549239999793
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5227,129.21196039999995
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5346,257.15482639999937
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5347,188.77035519999845
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5391,463.12158960000033
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5392,471.98836200000005
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5393,599.7642731999986
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5394,330.50643279999986
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5395,280.3365812000002
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5396,204.10508800000025
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5414,404.4305487999982
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5415,832.3098683999997
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5416,743.5298223999998
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5417,770.8992683999986
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5418,123.38392159999967
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5419,117.49073559999943
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5439,318.4881547999985
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5440,342.65210839999963
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5441,582.8007544000011
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5442,735.362930799999
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5443,534.533223999998
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5444,398.39278879999983
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5490,51.38614959999995
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5491,76.67530439999882
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5492,52.78145920000043
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5727,203.30314840000028
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5728,116.43008639999789
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5729,203.72526800000014
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5730,48.752857599998606
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5731,12.375418399999944
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5849,123.41517879999992
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5850,95.74401800000032
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5921,171.61727520000022
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5922,364.10277600000063
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5923,261.1224944000005
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5924,50.9404684000001
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5946,289.6838927999979
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,5947,117.92241759999979
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,6016,63.871149999998124
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,6017,151.55074519999835
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,6018,550.0921435999999
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,6019,434.09984279999844
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,6020,181.84514039999976
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,6040,145.25813319999997
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,6041,387.4316520000002
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,6042,685.5362400000013
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,6043,610.2766616000008
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,6044,371.95347760000095
RAChronoOps_VRE120_base_nostorage_s002_UC,UC,4339,194.25726599999985
RAChronoOps_VRE120_base_nostorage_s002_UC,UC,4340,114.32899879999945
RAChronoOps_VRE120_base_nostorage_s002_UC,UC,4410,354.70026400000006
RAChronoOps_VRE120_base_nostorage_s002_UC,UC,4411,242.50396759999967
RAChronoOps_VRE120_base_nostorage_s002_UC,UC,4412,40.40253759999973
RAChronoOps_VRE120_base_nostorage_s002_UC,UC,4431,24.862125599999217
RAChronoOps_VRE120_base_nostorage_s002_UC,UC,4433,326.5706328000001
RAChronoOps_VRE120_base_nostorage_s002_UC,UC,4434,606.9072703999987
RAChronoOps_VRE120_base_nostorage_s002_UC,UC,4435,621.5714115999995
RAChronoOps_VRE120_base_nostorage_s002_UC,UC,4436,393.05963560000055
RAChronoOps_VRE120_base_nostorage_s002_UC,UC,4699,3.3406028000001697
RAChronoOps_VRE120_base_nostorage_s002_UC,UC,4746,239.38213319999954
RAChronoOps_VRE120_base_nostorage_s002_UC,UC,4747,313.9917112000003
RAChronoOps_VRE120_base_nostorage_s002_UC,UC,4748,92.86881799999856
RAChronoOps_VRE120_base_nostorage_s002_UC,UC,4768,256.8105308000004
RAChronoOps_VRE120_base_nostorage_s002_UC,UC,4769,532.3925903999998
RAChronoOps_VRE120_base_nostorage_s002_UC,UC,4770,797.0228283999991
RAChronoOps_VRE120_base_nostorage_s002_UC,UC,4771,749.6765071999985
RAChronoOps_VRE120_base_nostorage_s002_UC,UC,4772,517.7084019999998
RAChronoOps_VRE120_base_nostorage_s002_UC,UC,4773,111.71840599999928
RAChronoOps_VRE120_base_nostorage_s002_UC,UC,4817,26.74407319999989
RAChronoOps_VRE120_base_nostorage_s002_UC,UC,4818,325.19314759999975
RAChronoOps_VRE120_base_nostorage_s002_UC,UC,4819,474.14454599999954
RAChronoOps_VRE120_base_nostorage_s002_UC,UC,4820,349.2279708
RAChronoOps_VRE120_base_nostorage_s002_UC,UC,4821,19.65928879999865
RAChronoOps_VRE120_base_nostorage_s002_UC,UC,4839,91.04796239999916
RAChronoOps_VRE120_base_nostorage_s002_UC,UC,4840,31.71627120000005
RAChronoOps_VRE120_base_nostorage_s002_UC,UC,4841,169.51234640000075
RAChronoOps_VRE120_base_nostorage_s002_UC,UC,4843,118.270920399999
RAChronoOps_VRE120_base_nostorage_s002_UC,UC,4844,85.04615880000051
RAChronoOps_VRE120_base_nostorage_s002_UC,UC,4864,95.39747279999938
RAChronoOps_VRE120_base_nostorage_s002_UC,UC,4865,395.04994759999954
RAChronoOps_VRE120_base_nostorage_s002_UC,UC,4866,606.0678031999993
RAChronoOps_VRE120_base_nostorage_s002_UC,UC,4867,454.32503119999956
RAChronoOps_VRE120_base_nostorage_s002_UC,UC,4868,236.42054200000052
